"customer informed Cabin Supervisor that the Amarula Cream had expired.Code on bottle reads: 11 1 17 EAll remaining bottles in Y/C and J/C checked. Same code on all bottles except one bottle, which read: 1 11 17 C",Catering-Food
VGML CHANGED INTO AN AVML Customer would claimed that she had pre ordered a AVML and not a VGML. Customer would like to have her meal changed into a AVML for all her future flights and bookings under her profile.,Catering-Food
CHICKEN BIRYANI TOO SPICYTwo customers who ordered the chicken biryani from the lunch menu highlighted that the meal was too spicy.Crew members who later had the same meal had similar feedback like the customers.,Catering-Food
"UNAVAILABLE BRAISED BEEF WITH HORSERADISHFew customers requested to have braised beef with horseradish, however the percentage was 30% of braised beef and 70% of chicken with creamy mushroom.EK0004LHRDXBY29B_A380",Catering-Food
Not enough meal choice of fish for lunch serviceThe percentage of fish rice meal choice was 30% and the chicken noodle meal choice was 70%.Around 10% customers in EY did not get the preferred meal choice of fish.,Catering-Food
"MEAL OPTION PERCENTAGEGrilled chicken was popular on today's flight ; however percentage was %60 grilled chicken , %40 lamb with rosemary sauce.We needed around 20 chicken after everybody served in a full flight.",Catering-Food
"VGML Not ProvidedDuring the service, customer requested for VGML.As per KIS, VGML was ordered. However, it was not catered.Customer did not provide any contact details as extra AVML was given to customer instead.",Catering-Food
SHORTAGE OF BEEFAn estimate of about 30 customers requested for beef but were refused as the choice was no longer available.Customers were offered chicken which they accepted.Beef was 30% of the hot meals loaded.,Catering-Food
WE RAN OUT OF CHICKEN MEAL DURING BREAKFASTWe ran out of fried chicken during breakfast service We were catered 5050 with scrambled eggs and fried chicken in the menu About 47 people did not get their meal choice,Catering-Food
Customer feedback Customer Ms Schultzdepontes commented that the Coconut Beef served in FCL is too salty. She also commented that the balsamic vinegar is too strong that it create tingling sensation on her lips.,Catering-Food
"Breakfast Service in Y class.Teriyaki Salmon 50 %, Scrambled egg 50 % loaded in Y class.During service crew members has to refuse Salmon choice for approximately 20 customers as they have run out of this option.",Catering-Food
"Breakfast not servedAs we had to return to Dubai after 3,5 hours flight to JFK, dinner and light bites were served only in J\C and Y\C.Breakfast cards with treys all kept chilled and meals as well (J\C and Y\C).",Catering-Food
Beef Rendang is a popular meal choice on this sector and we ran out of it.Almost 100 customers did not have their choice of meal. 5 of them cannot eat Hoi Fish. And were upset that they don't have a meal choice.,Catering-Food
Afternoon tea shortage of hot snacksCatering was 14PAX load 14Catered;3 Beef burger3 Selection of Savouries 3 Barley risotto.1 customer was declined his 1st and 2nd Choice.1 customer was declined his 1st choice.,Catering-Food
"Breakfast Bread FeedbackDuring the service, there were many customers who did not eat the brioche we placed on their breakfast tray.They told me that it was hard and was not warm so they did not want to have it.",Catering-Food
"SPML NOT PROVIDEDSPML AVML for Mr Vengadesan shown as waitlisted/loaded.Going through his profile, he booked a VOML originally when he booked the ticket.Such SPML was changed to AVML for this flight, waitlisted.",Catering-Food
 Loaded for Express Breakfast and Light Bites  Loaded biscuits for light bites return sector use ex DXB Catering load Express breakfast with pastries ex LHRSuggestion: Remove loading of biscuits container ex DXB,Catering-Food
Mr Rajaji complained that his child vegetarian meal containing a meat inside the omelette .After investigation we found out that the sticker on top of the meal was Vegetarian but the meal was normal child meal .,Catering-Food
"During the breakfast service, there was a shortage of the "" Mushroom Ragout omelette"". 10 customers did not have their meal choice.Meal load was 30% "" Mushroom Ragout omelette"" and 70% ""Sri Lankan mutton curry"".",Catering-Food
"Customer was not happy when he and his wife didn't get his meal choice.Customer wanted the Grilled chicken with mushroom.We had a shortage of the Chicken, we had only 27loaded and it was the most popular choice.",Catering-Food
" During the dinner service it was observed that Braised lamb satay was more popular choice than Chicken cacciatore. Meals loaded  Lamb 40%, Chicken 60%. No complaints received. Menu code EK0404SINMELY33B_A380_2.",Catering-Food
"  Customer pressed call bell after got his meal  crew member 441586 SongYi attended customers call bell and told crew member that in his ""Appetiser'  there is 2 piece of eyelash and would like to see supervisor ",Catering-Food
"The quality of croissants loaded for the breakfast service wasn't good .The croissants were very small in size and were very chewy They were heated appropriately ,however they were hard and tough to bite into .",Catering-Food
SPML Request. ( AVML )The customer requested to have an AVML meal for all his future flights with EK.Attn : Reservations:Please add an AVML to the customers profile meal preference as per the customer request .,Catering-Food
"SEASONAL FRUIT UNAVAILABLECatered  for 11 tray and 11 customers with only 3 seasonal fruit for desert, fruit and cheese serviceSix customers requested for seasonal fruitSeasonal fruit is popular for this sector",Catering-Food
Re: Increase Western choice trays for Dinner Service 9 trays shortage for dinner service catering load was 50% western and 50% Japanese some customers were denied western choice popular choice is the beef steak,Catering-Food
"CORKED WINE: WHITE WINE CHABLISWhile offering him to taste the white wine (Chablis), customer felt the wine was corkedAt that point of time, no other customer was drinking the same wine (first one to be served)",Catering-Food
"SHORTAGE OF BEEF IN Y CLASS During the lunch service there was no beef available at the very early stage and many passengers complained about itLoad was 310/300.Load of meals choices were chicken 70%, beef 30%.",Catering-Food
"Mint leaves were finished 7 hours into the flight.Ginger ale was finished even before we start the Lunch Service.Lounge items e.g. sandwiches, petit fours, Arabic sweets were exhausted 11 hours into the flight.",Catering-Food
LSML NOT PROVIDED Mr Magat ordered a LSML however it was not loaded  The SPML reflects on his profile however catering did not load it Mr Magat claimed that he does not remember when exactly he ordered his LSML,Catering-Food
Chicken DBML Request Mr Elagab Requested a DBML to be catered for him on his next flights. Customer Mentioned that he eat only Chicken and DBML is always catered as fish option which is not his meal preference.,Catering-Food
CANCEL GFML REQUESTMrs Le Huex would like to cancel her GFML request for the following flight: EK 719 DXBNBO 26 JANUARY 2018Customer PNR: LT3IH6Customer email: d.a.lehuex@xtra.co.nzCustomer mobile: +64272133905,Catering-Food
"Shortage of hot meal choice for lunch service.During lunch service, fish choice was very popular, some customers did not get their preferred meal choice.Suggest to adjust the meal ratio into 60% beef, 40% fish.",Catering-Food
 Customer's VGML did not available Customer claimed she requested the VGML together when she did online booking before the flight.Customer only had one cup of noodle and Cheese with bread from our service tray.,Catering-Food
" extra special meal in Y/C  Y/C were loaded with extra SPML, there was no information highlighted in the system/ PIL to identify who are the SPML for , later on we found the customer requested the SPML in J/C .",Catering-Food
" Lamb Very Popular  Meals loaded are Chicken 60% and Lamb 40% Lamb was very popular, which resulted in a number of customers being unable to receive their meal choice Suggestion: Increase loading of Lamb to 50%",Catering-Food
 Commented the Gnocchi tasted like soap  Mr Parker commented the gnocchi with the chicken tasted like soap Commented it was one of the worst meals he has ever tasted on Emirates Was the only customer to comment,Catering-Food
 CHICKEN AND BEEF PEPPERED / NOT MUCH OPTION  The menu for the lunch presented today:  Chicken with creamy pepper sauce  Peppered beef stir fry   Some customers mentioned this to crew members during the service,Catering-Food
"Ms. Kovitchindachai  had requested for the Seared Salmon with Sesame Seeds, unfortunately the meal choice was not available as it was only catered 02 and the other customers in F/C had already requested for it.",Catering-Food
"During Lunch service, I gave customer his meal tray and he gave me back the bread rollCustomer pointed out to me that there's a blue spot on his bread rollCustomer appeared satisfied with my immediate attention",Catering-Food
WAITLISTED AVMLcustomer did not receive his AVML as it was waitlisted lunch menu was a avml optionlight bites and breakfast there was no avml optionno further action necessary as pax going to DELHI next flight,Catering-Food
Shortage of meal choice Lamb Meal option was 30% lamb and 70% chicken.As per the customer meal choice preference suggest to increase the loading of Lamb meal choice. Suggestion : Load 40% lamb and 60% chicken.,Catering-Food
"Please can you tell me if, CHML are automatically loaded for all child (until which age) or a request is mandatory ?Some customers declared they never requested it and always received it, just want to clarify.",Catering-Food
"NO INDIVIDUAL PLASTIC WRAPPED SANDWICHES FOR LOUNGE. Selection of sandwiches should be wrapped individually with clean plastic sealed package. Out of JNB, the sandwiches for lounge were found without wrapping.",Catering-Food
NLML NOT PROVIDEDNLML is on the preferences but it was not loaded.NLML not listed on Special Meal Checklist.Catering claim it was not ordered/requested Customer claims he did not receive it on previous sectors,Catering-Food
I was lounge operator and I would like to inform about the following the shortage in all cabins : lime slices lemon slices mint leaves fresh fruits display in the lounge Arabic sweets ginger ale  aperol spritz,Catering-Food
DIFFERENT SELECTION OF CHEESE OFFERED AS PER MENU . As per the FIRST CLASS  menu there were  5 types of cheese offered to customers however as per catering there were only 3 different types of cheese available,Catering-Food
"SNACK SERVICE SPMLOnly AVML, VGML and CHML snacks were provided for this flight and the new style snack service.Some customers who had ordered GFML were very annoyed that a snack had not been provided fro them",Catering-Food
Lamb satay option not availableCatering out of Singapore was 40% lamb satay and 60% Chicken cacciatore.Most of the customers requested Lamb satay.50 customers were denied as we didn't have any more Lamb satay.,Catering-Food
CANCEL GFML REQUESTMr Le Huex would like to cancel his GFML request for the following flight: EK 719 DXBNBO 26 JANUARY 2018Customer PNR: LT3IH6Customer email: d.a.lehuex@xtra.co.nzCustomer mobile: +64272133905,Catering-Food
" heating of meal  Customer request that the meal should only be heated for 1920min and not a full 30mins. Customer said he understands the meal will not be fully heated, however prefers it at this temperature.",Catering-Food
" Snail on the Main Course  During the service, Mr. Karatzias found a snail with a hard shell on the seafood meal. Mr. Karatzias stated that: "" I'm fine, I'm not upset. I just wanted to tell you for your info.""",Catering-Food
" SHORTAGE OF 'SEAFOOD TRIO' APPETIZER It was observed that the 'Seafood Trio appetizer' was very popular on this sector. Several customers did not receive their choice, as we had only 13 'Seafood Trio' loaded.",Catering-Food
 KSML Cancellation requestMrs. Fatunla requested for KSML cancellation as she stated that she didn't request for it however it appeared on the system when she was booking her ticket and she couldn't cancel it.,Catering-Food
" Please Cancel Gluten Free Meal Customer has a Gluten Free meal noted on her profile and this was catered for on this sector, however she said this order has been made by mistake and requested it be cancelled.",Catering-Food
  AVML breakfast was dry.  Mr. Bachani was upset during breakfast and claim to cabin crew Luca (s451289) that his AVML was dry.  He claimed the fruit and bread was dry.  Email add: samrathbachani99@hotmail.com,Catering-Food
The  percentage of chicken loaded was 10%.However.a couple of the customers did not get their meal choices.Please increase the percentage as the foreigners on the flight prefer the non vegetarian meal options,Catering-Food
"MEAL RATIO NEEDS TO BE REVIEWED There were about 2030 customers who initially wanted to have teriyaki salmon for the breakfast service Due to the popularity, crew members needed to give the alternative choice",Catering-Food
"MEAL RATIO NEEDS TO BE REVIED There were 50:50 for Grill chicken and Deep fried perch 2030 customers requested for perch (fish) choice Due to the popularity, crew members needed to give the alternative choice",Catering-Food
Customer feedbackCustomer requested for details of the SPML such as contents of the main meal and desserts.Since customer does not eat eggs and we were not sure of the dessert contents he declined to have it.,Catering-Food
CHANGE TO AVML:  Mr. Rangasamy claimed to have requested to change his special meal choice several times with no positive outcome; Mr. Rangasamy would like to have Asian Vegetarian as his special meal choice.,Catering-Food
As per the Catering Supervisor information with a load of 7 pax the following quantity of high tea items are loaded.5 sets of scones1 small silver foil containing 4 sandwiches1 item of each of the light bites,Catering-Food
"Complaints: Fruits was sour After the lunch service, Mr. Choudhury gave us feedback that the fruits were very sour. He had a bite on orange. He stated otherwise above, overall experience was pleasant with us.",Catering-Food
"CANCEL SPMLPlease cancel VGML from customers profile, it was ordered by mistake.Customer choose to have the lamb from business class, as there was only 1 for first class and other customer choose this option.",Catering-Food
REQUEST TO CANCEL AVML FROM PROFILE  Customer stated that AVML was requested only with the wife's ticket and not for both. Customer insisted for the AVML to be removed from his profile for the future flights.,Catering-Food
Mr koyalamundi  wanted AVML added to his  profile Please be informed that customer claimed that he  requested for AVML but it was not reflecting in his  profile Please check and add AVML to customers profile ,Catering-Food
 Sandwiches for light bites/afternoon tea is very dry  The sandwiches for light bites/afternoon tea is very dry due to the cover. Cling film should be placed instead to retain the freshness of the sandwiches.,Catering-Food
 Lounge snacks were almost finished 6 hours before landing. We only had sandwiches left. Ran out of mixed olives since we were loaded with more of the black olives. Black olives were looking wrinkled and dry.,Catering-Food
 AVML Not Provided Customer has an AVML request on his profile however there was no AVML loaded for him  The request wasn't listed as well on the PIL Customer was upset and he claimed he always gets  the AVML,Catering-Food
We run out of croissants for breakfast serviceCroissants are the most popular choice of customers for breakfasts and most of the time we don't have enoughPlease increase the amount of croissants for breakfast,Catering-Food
"Customer's special Non lactose meal was provided from MXP, however the casserole cover had a poor hand writing of AVML and NLML together.Upon checking the meal content, turned out it was an AVML and not NLML.",Catering-Food
Shortage of Japanese meal choice of light bite service We had to apologize to six customers for not getting their Japanese meal choice of light bite service. Please consider increasing Japanese meal choices.,Catering-Food
Mrs Webb is severely allergic to all kinds of onion. She was not aware of how to order SPML when booking for her flights. Please provide her with SPML cooked without onions on her onwards sectors. Thank you.,Catering-Food
"Feedback During dinner service, Mr Vuso informed me that  he does not like his main course.  It was the prawn machbous. He mentioned that it is too strongly spiced, much of rice and did not look presentable.",Catering-Food
80 percent of our customers wanted the chicken choice .Our customers informed our crew that most of the German people don't eat Lamb at all and that it is better to have the beef choice instead of the lamb .,Catering-Food
Feedback About Chicken Hot MealMs. Shetty gave crew feedback that the chicken cacciatore served for lunch was not really satisfying.She did not like the fact that there was too much chicken skin on the meat.,Catering-Food
Mr Jayasarswat wanted AVML added to his  profile Please be informed that customer claimed that he  requested for AVML but it was not reflecting in his  profile Please check and add AVML to customers profile ,Catering-Food
" Yakisoba chicken dumplings noodles a very popular choice  Approximately 25 customers on our flight did not get their preferred meal choice: ""chicken noodle""; with breakfast; No customer complaints recorded;",Catering-Food
" One CHML missing  Mr. Farrell is travelling with 2 children. He mentioned that he has requested 2 CHMLs for his children. However both on his previous sector and on this flight, he had only one CHML loaded.",Catering-Food
 Please increase the Beef percentage   Braised beef with horseradish was very popular on this flight. Catered: Beef 30% and Chicken 70% Please increase the Beef percentage to 40% and decrease Chicken to 60%.,Catering-Food
 Customer upset due no availability of meal choice customers upset due not eating mutton and this was the only meal choice available  customer informed that the same situation happened on the previous sector,Catering-Food
 AVML Request  CHML VG Request  Can you please request an AVML for the customer. Customer is travelling with her young son. Can you please uplift a CHML Vegetarian meal.  Request for customers return flight.,Catering-Food
 Meal choice shortage during lunch service  We ran out of Grilled kingfish with tomato and olive salsa meal choice during the lunch service.  02 Grilled kingfish were loaded and three customers asked for it.,Catering-Food
"Mr Patel was not happy with his Jain meal for afternoon service, saying it very small portion and that he is a big man this won't fill him up.His meal was consist of one banana and salad of green and pepper.",Catering-Food
"Many customers from JC and FC commented on food quantity from BRU. They stated that food is the best they had (11B), that is a very good taste and well prepared (11D).''The best food they had in the plane''.",Catering-Food
"There was no Gluten Free special meal provided by catering team to customer seated at 53C. Due to this, we were unable to provide GFML to Mr Christian Nakhle. I was unable to raise KIS report under his name.",Catering-Food
" CHOICE UNAVAILABLE  During the lunch service, a high number of customers wanted the "" Paneer tikka masala"" main course but the choice was unavailable.  Only 8 Paneer tikka masala were loaded on this sector.",Catering-Food
"SPECIAL MEAL NOT PROVIDED Customer claimed to have order with his agency a special meal vegetarian for him and all his family.There was not information, in the KIS tablet or PIL didn't show as waiting list.",Catering-Food
"SHORTAGE OF CUCUMBER STRIPS FOR COCKTAILthere was a shortage of the cucumber strips for the cocktail gimletduring the first service, we already ran out of cucumber as a lot of customers asked for the gimlet",Catering-Food
Service sequence mentions to offer biscuits and snacks in the cabin.We were only catered 3boxes which was not even enough to offer the first four cabins.Could not continue the service only drinks were done.,Catering-Food
Due to demand on the dxb akl sector There were no crisps available to display in the fc social area or to give to customers on this sector. No crisps were displayed. No crisps were available in JCLs either.,Catering-Food
"Customer would like to order for an AVML for all her future sectors.Claims that she has ordered it, however it was not catered for her.Neither KIS tablet, nor PIL reflect any special meal for this customer.",Catering-Food
"REFRESHMENT BOXES WERE NOT LOADEDOn ground ,the catering supervisor inform us that there were no refreshment boxes loaded in Y class.She stated that they don't have refreshment boxes from the previous week.",Catering-Food
Fruits loaded were not sufficientFor a load of 23 customers only 6 fruits were loaded.Three customers that requested for fruits did not get them due to shortage.Fruits in general are popular on all flights.,Catering-Food
"No mint leaves available No mint leaves were loaded from Bangkok  One customer requested for virgin mojito and declined Since aircraft configuration was A380 2 class, mint could not be found in other cabins",Catering-Food
" Moutabel from Arabic mezza starter appeared to be off with a bad smell  Catering for F Class was for 1 customer, one of each item. The moutabel was observed to have a very bad smell and appeared to be off.",Catering-Food
 Customer requested for VGML for her future flights. Customer claimed that she doesn't eat meat. Customer was observed having salmon as her appetiser and crew VEG meal and then later opted for cheese board.,Catering-Food
Mr. Hammel called my attention during the main meal service as he found a small insect on his FPML tray.He asked me to clear his tray and just give him chocolate instead; he did not finish eating his fruits,Catering-Food
"Kindly load GFML for customer .Customer his allergic to gluten , he didn't eat the whole flight .Customer didn't know that he had to order his meal in advance .email: peppema83@gmail.comTel: 00393480058638.",Catering-Food
  Customer informed me during the dinner service that the CHML given to her daughter at 6D was too salty and did not taste very good.   Customer asked if there was any alternative meal to offer her daughter,Catering-Food
  Before boarding the EK ground staff stated that our 3 F/C customers will be served from J/C .  Additionally stated that the 3 F/C customers are staff and were informed that will be served meals from J/C .,Catering-Food
SPML requestCustomer claimed she has ordered VGML when booking the ticket but no SPML was under her profile.Customer very upset she didn't have VGML since they claimed they have ordered it with the ticket.,Catering-Food
Light Bites choices Unavailable Customer load  42.Meals Load: Lamb Pie 11; Murgh Makhanwala 08; Barley Risotto 11.The most popular choice was Lamb Pie 23.Second most popular choice was Murgh Makhanvala 20.,Catering-Food
80% LOADING OF LB SANDWICHES AND COOKIESCatering loading was understood to be 80% for light bites sandwiches and cookies due to it being a night fight.Ran out of sandwiches and cookies on both deck of Y/C.,Catering-Food
HNML had no meatMrs Pariyani stated that the HNML had no meat and that it is exactly the same as the AVML. She stated that this is unacceptable as the EK website clearly states that the HNML contains meat.,Catering-Food
SHORTAGE OF MEAL CHOICE There were about 15 customers did not receive the preferred choice Chicken Korma was very poplar among the customers as most customers were Asians and rice was poplar among the crew,Catering-Food
 KSML INCORRECT 2 X Lunch KSML provided by catering instead of Breakfast and lunch.  Customer extremely unhappy and advised me he would like to complain as the same mistake happened on his previous flight.,Catering-Food
 Inconsistency in both meal temperature after heating   During breakfast it was found that the Prawn Congee was still cold after 30min. in the oven while the other optioning Scrambled eggs were really hot.,Catering-Food
We did not have any small water bottles apart from the ones placed in the seat pockets.Catering claimed that all what we needed is already provided (which is 42 bottles already placed in the seat pockets).,Catering-Food
"VGMLAs per Mr Marino request, kindly cancel the VGML requested as he likes to have a normal meal and was ordered by mistake.Contact details: +393335428734                            ilario.marino@gmail.com",Catering-Food
"The chicken was loaded 60% and the beef 40%. This however, was not enough as we ran out of chicken in the second cabin.Many people were offered the beef alternative but they were not happy with the choice.",Catering-Food
Customer would like to request a CHML for both her children.Customer said that the travel agency said that they have made the request but nothing was showing on customer's profile and no meals were loaded.,Catering-Food
Crew Meals for lunch were not loaded on board on this flight for both cabin J & Y.I noticed this is becoming repetitive as it is the 3 rd time it happens to me.If possible to receive a reply on this issue.,Catering-Food
CHICKEN OPTION MORE POPULAR THAN LAMB FOR LUNCH IN Y/C CABIN.Chicken option observed being more popular than beef on this sector resulting in several customers (04) not getting their preferred meal choice.,Catering-Food
A lot of customers stated they didn't like the grilled lamb sausages. About 20 meals returned and they were barely touched.Also the ratio of hot meals was 60% lamb sausages and 40% chicken with bean sauce.,Catering-Food
"Bread in boxesAll the bread for Lunch service, exempt for multi grain bread, was loaded in Boxes (like Breakfast ones) with the instruction 'do not heat' on them.Also, no garlic bread available in J class.",Catering-Food
DBML Appetizer not good During the lunch service Mrs. Meijer informed crew member IRIS 428333 that her DBML appetizer (Scallops) was cold and chewy. Customer said she is happy with the hot meal choice but ,Catering-Food
The following meal choices were unavailable to all customers who requested for them.Starter smoked salmon tartar (catered 5/ requests 6)Dessert cheese plate (catered 3/ requests 4)9/9 passengers ate lunch,Catering-Food
Quality .Ms Graca was not happy with the quality of the NLML that was offered to her .She claimed that she wanted meat in her NLML .She didn't like the sand which and the hot meal in the flexible dining .,Catering-Food
Mr Vinay KrishnaWL AVML NOT LOADED Mr Krishna is a very nice gentlemen who requested an AVML. If possible please source one from the resources available. Has a waitlisted AVML but was not catered from MEL,Catering-Food
"Frozen KSML Would like to inform you that the KSML took 45 minutes to be heated properly.checked the other meals and it was heated properly.The food on the tray was frozen, i.e: the juice and the dessert.",Catering-Food
Cancellation of SPMLCustomer informed that he had cancelled the CHML but which was not changed in the system. Customer requested to cancel CHML for his future flights and would like to have standard meal.,Catering-Food
Hair found in food Mrs. Saleem  claimed she found a piece of hair in her meal .She was upset because of that and returned the tray and didn't want to eat anything .she took a photo of it using her phone .,Catering-Food
Please cancel the FPML ordered for the customer;During the service customer informed me that he would like to cancel his SPML request;Customer would like have a normal meal choice  for his future flights;,Catering-Food
"SHORTAGE OF MEAL CHOICEDuring lunch service, crew members brought to my attention that most of the customers prefer the Grilled Chicken over the Lamb.Atleast 30 customers didn't receive their meal choice.",Catering-Food
"Appetiser 3 choices For Lunch menu couple of appetisers found on the trays were ""Beef roulade"", which was one of the options for first class, amongst the standard two appetiser options from business class",Catering-Food
 Uplifting extra crème de cassis  Due to popularity of kir royale on this route I am suggesting to uplift one extra crème de cassis for each bar in result of 2 per bar not one. Please consider the uplift.,Catering-Food
 Shortage of Mixed Grill   The Mixed Grill choice was very popular on this sector and many of our customers requested for it. We were catered 15 Mixed Grill We were short of  4 Mixed Grill on this sector.,Catering-Food
" request for an AVML  Mr. Chaudaryijaz requested for an AVML during the lunch service and he stated that "" I didn't request for any special meal, can please give me vegetarian"".Contact details: Not given.",Catering-Food
 Quality of Fish (salmon) was extremely good and welcomed by the crew in first class and other cabins how ever there was only 1 loaded for all crew.  Quality of pumpkin  pasta is extremely good and tasty.,Catering-Food
"During the Lunch service, approximately 80% of customers wanted Chicken as part of their menu choice.A few customers were very mean to the crew because of this.The percentage was Chicken 60% and Lamb 40%.",Catering-Food
" Mr Ubi complained during the first meal service about his SPML not being provided. Customer claimed that he ordered AVML online, and showed us his booking. Booking Reference: H74DJ2. On the 10 of Jan 18.",Catering-Food
"  CHML started feedback    5 of 6 child meal starters came back almost untouched, as children did not like it.  Starter included white salad and turkey.   Plating was nice.  No further complaints received",Catering-Food
"Request for AVML Customer informed us that she had requested for AVML but it was not on the PIL.  She would like to order for her onward flights EK538 on 20 Jan, EK539 on 29 Jan and EK203 on 29 Jan 2018.",Catering-Food
mouldy cheese Customer was attended after pressing the call bell during lunch service. Customer showed me his cheese and stated that it is not good.The cheese was mouldy as it had black colour around it.,Catering-Food
Mouldy Bread Found in Y/C Tray Crew member Anne found a bread covered in mould on a spare customer tray where she was having her own meal. Bread was placed in Product Audit Container and properly sealed.,Catering-Food
"MORE CHICKEN NEEDS TO BE UPLIFTED FOR THIS SECTOR The chicken option is the preferred choice for our customers, on this flight. Nearly 20 customers had to be given the lamb option instead of the chicken.",Catering-Food
customers feedbackcustomers in F class they express their feedback for being disappointed not to have the steak choice in the menu available for this flight Beef steak very popular request on this flight,Catering-Food
Cancel Child meal special mealPlease be advised that customer claimed he did not order child special meal.Please cancel child special meal for the return flight.Flight details: EK418 DXBSYD on 28/01/2018,Catering-Food
Cancel Child meal special mealPlease be advised that customer claimed he did not order child special meal.Please cancel child special meal for the return flight.Flight details: EK418 DXBSYD on 28/01/2018,Catering-Food
Masala scrambled egg Loading of this meal option was less than 10%approximately 25 customers did not get this meal option and were offered the avml insteadplease increase the load to meet customer demand,Catering-Food
 Multiple complaints regarding the chicken kemmama  2 customers complained that the dish was swimming in oil and looked very fatty. 2 customers complained that it did not have any accompaniment ( rice ).,Catering-Food
" Low salt, no eggs meal  Mr Haji showed me his reservation that had a note that the agent booked a Low Salt/ No Eggs meal.but on the confirmation only said MOML. Mr Haji was upset and said its our fault.",Catering-Food
" Incorrect menu option for Light bites service  On today's flight, we were serving Empanadas for Light bites, however it's mentioned in the menu that we will be serving Pizza. Please consider the change.",Catering-Food
 Customer feedback   Mr. Wilkinson stated that the quality of emirates catering has declined over a period of time.  He did not eat anything on this flight for this reason. Email: Michael@wilkinsonuk.com,Catering-Food
" CHML CANCELLATION Please cancel CHML from customer profile Customer's father claims that despite cancelling Master Ajami keeps showing CHML on his profile, Customer contact details:j.paulo@globalfire.pt",Catering-Food
"GFML REQUEST Customer claims he had requested for GFML on this flight ,however no request featured against his profile .Customer states he is intolerant to Gluten content meals .rolf_grandin@hotmail.com.",Catering-Food
The amount of light bites food loaded was not enough for 13 customers. 12 hot snacks and 2 cold sandwiches were loaded but it was not enough.  It was an all day flight and customers kept asking for food.,Catering-Food
" Please provide with VGML for future flights as customer requested Customer claimed she requested for the same meal on her previous flight but she did not appear on the PIL with any, including waitlisted",Catering-Food
"Unavailable meal choice the chicken meal option was very popular on the flight ,therefore approximately 25 customers did not receive their preferred meal choice loading percentage 60 /40 suggested 70/30",Catering-Food
"Unavailable meal choice the beef meal option was very popular on the flight , therefore aprox. 20 customers did not receive their preferred meal choice suggested to increased to increase the beef by 10%",Catering-Food
The SSQ for this flight is HB/LB/LUWe had to start the lunch service earlier as customers were hungry and 9 hours into the flight we only had cold options from the Light Bites menu to offer to customers,Catering-Food
"SHORTAGE OF CHICKEN MAIN COURSE Due to the popularity of the Chicken main course, approximately 50 customers did not get this option Catering loaded 50% of the Chicken with brown sauce and 50% Malu hodi",Catering-Food
"NEW COCKTAILSAlthough the new menus were mentioning the new cocktail list, the new liquors and new cocktail guide were not catered in the bars.The new cocktail guide was not available on the KIS tablet.",Catering-Food
"Mrs Coelho complained that her scrambled eggs for breakfast was bad, the look was bad and the taste as well.Mrs Coelho said that she fly always with EK but this is the worst meal she have seen on board.",Catering-Food
More than 70 % of the breakfast carts were not used as the customers were sleeping and did not want to wake up just for continental breakfast.It was a lot of wastage to have such service on this timing.,Catering-Food
"Meals Percentage;Meals load inventory indicated that Congee was supposed to be 40% and Scrambled eggs 60%.However upon verification on ground, it was established that the meals percentage were 50%/ 50%.",Catering-Food
2 mixed grills were provided; 4 were ordered; had to ask two customers to change their orders.2 cheese boards were provided; 4 cheese boards were ordered and there were none available in Business Class.,Catering-Food
"dinner appetiser feedbackAt dinner service, the potato blinis from the salmon gravalax was observed mostly not consumed.Few customers took a small bite and left with majority of the blinks on the plate.",Catering-Food
Around 25customers out of 398 didn't get their first meal choice which was chicken in black sauce.The other option was lamb sausages with mashed potatoes.Only one customer was very upset for this reason,Catering-Food
Mrs Singh wanted AVML added to his  profile Please be informed that customer claimed that he  requested for AVML but it was not reflecting in his  profile Please check and add AVML to customers profile ,Catering-Food
 SPML Cancellation  When crew delivered customer KSML box to break he informed crew that he had ordered KSML by mistake and did not want it. Customer stated he had mentioned this on his previous flight.,Catering-Food
" Shortage of Chocolates, Chips and ice tongs. on the sector DSSDXB only five pieces of chocolates were available and one pack of chips. Handover crew also advised that no ice tongs were loaded from DXB.",Catering-Food
"There was mould found on the lemons provided for the caviar in first class(only 4)Since the mould was underneath and those lemons are already wrapped , crew did not see it when doing the catering checks",Catering-Food
 Mr Willemse would like to request AVML for his next flight which is on EK 049 from DXB to MUC on EK049 from DXB to MUC on 30Jan2018. Special meal request has been sent through CMT on board at 19:40GMT.,Catering-Food
" Beef was popular on this sector but only 30 % was loaded """"    Some customers did not like the idea of having the chicken but still they had no other choice , some we managed to get them beef from JC .",Catering-Food
Subject: Soup insufficient for demand.18 customers requested soup for their appetizer.2 flasks were catered (14 servings).Recommendation:Please cater a 3rd flask as soup is very popular on this sector.,Catering-Food
Snack Boxes  Loading/Quantity Only 3 large snack boxes were loaded for this flight. The catered (and final load) for the sector was 300 pax. All snack boxes had been completed by 3h30m into the flight.,Catering-Food
"Request for AVML Customer informed us that he had requested for AVML but it was not on the PIL.  He would like to order for his onward flights EK538 on 20 Jan, EK539 on 29 Jan and EK203 on 29 Jan 2018.",Catering-Food
POSITIVE FEEDBACK ABOUT HOT FOOD QUALITYNumerous customers said the quality of food was very good when asked how their dining experience was. Notably the Chicken piccatta and tire fried rice with beef.,Catering-Food
