description,subcategory
"- I observed that David was excellent in customer service. - He always answer call bells asap. - During meal services, He offered wine products to a company with meal. - David made sure that customers always receive the service quickly whenever they requested form something. - He has well manners and professional. - He maintained image and uniform standards through out the flight.",Compliments
#AVML request -Customer requested for AVML for his future flights.,Food
##VGML request,Food
#VGML request,Food
"Exceptional customer service/operating out of grade - Irina was operating as GR2 on both sectors - during both sectors customer were praising Irina for the attentiveness, politeness and smile - being mandarin speaker, Irina was chatting with Chinese group, offered them preferred drinks after service and took pictures of them. During service she took her time to explain menu terms to them and helped them with anything they needed. - Spanish couple traveling from vacation mentioned her exceptional attitude. They mentioned she was warm from the beginning, chatting with them, making sure they are comfortable. The couple mentioned she is the best crew they ever seen - customer traveling from Australia was praising her for attention to details during service. She mentioned she felt 'like being served in business class'",Compliments
All chillers in ML2 galley were not cooling for the whole flight.,Galley
"*Vegetarian Jain special meal quality feedback* -during service customer informed crew that his main course (Jain meal) is not tasty, bland and without any salt (main meal included rice and spinach) -customer consumed starter, dessert and half of main meal",Food
#NLML request -Mrs Murillosalvador requested to have a NLML for her future flights.,Food
"*Special meals not claimed -flight data not closed/ no PIL* - during boarding and after take off flight data could not finalize on both purser and supervisors' tablets - ground staff did not provide crew with passenger information list - as a consequence, 12 customers were not visible on the tablet, 4 of them having special meals",Economy Class
*Fruit platter special meal not provided* -during service customer asked crew about his special meal (Fruit platter) -Fruit platter was not ordered for customer -Customer claimed that he ordered it on line,Food
- Please cancel CHML for the following customer.,Food
#GFML request -customer requested for GFML for her furire flights.,Food
"*** Phone found *** - The customer seated at 76A informed the crew that he found a mobile phone at 76A during the flight. - It is Samsung phone, black colour. - PA was made before landing, no one claimed. - Lost and found form filled up, #276975.", Outstation
- All galley chillers were INOP. - Most seat recline buttons are stuck. - Tray tables can't be properly stowed and get stuck while opening. - Mini bar stowage barriers are hard to secure and lift at the same time.,Galley
*Hot meal choice unavailable - beef* -during service customer requested beef stating that he does not like chicken.,Food
- Took extra care of mother and children by offering assistance to allow the mother to have meal. - Mara was energetic to assist her team during on board upgraded customer and kept communication flow smoothly. - She always assisted in the galley on keeping it neat and tidy at all time. - She took initiative to start we care and interacted with customers in the cabin. - She is friendly and has positive energy. -She was observed by CSV Paul as well from the first sector that she was very hard working.,Compliments
-Diego was observed hard working and energetic through out the flight. - He volunteered to operate galley during service and assisted his team in the cabin at the same time. - He has positive attitude and was friendly to customers and his colleagues. - Image and Uniform standards were maintained all the time. - He took extra care of passengers drivelling with children by offering help to allow their mother to take a break.,Compliments
- Customer claimed that he couldn't cut and chew his meat which was beef choice.,Food
*CUSTOMER REACTION* -Customer did not want to eat when crew member was taking dinner order -Customer wanted to have cheese board and fruits after few hours from take off -Purser asked customer while doing linen if she would like to have linen and anything to eat -CSV asked customer when doing wine baskets if she would like to have anything,Business Class
"*CUSTOMER COMPLAIN* -Customer wanted to have for lunch chicken Florentine, filled with cheese and spinach served with mashed potatoes -Crew run out of chicken choice and offered alternative -Customer stated that she is not happy and she does not feel comfortable eating other than chicken",Business Class
"*CUSTOMER FEEDBACK* -Customer stated after offering him bread during lunch from bread basket, that the bread he chose does not look fresh, and looks smashed.",Business Class
Would like to order AVML for all onward sectors.,Food
"- VR is raised regarding Disembarkation into Dubai. - While disembarking in Dubai on remote stand, customer stated ""Why are we trapped in Economy and curtain are closed?'", Dubai
Please provide a GFML meal on all onward sectors.,Food
- Mr. Abu Nasrah complained that the Beef was very hard to cut and the food was inedible. - Mr. Abu Nasrah's attitude towards the crew was a bit aggressive and rude. - No other customers complained about the quality of the Beef.,Food
"* Smoke detector activated due to customer using the aerosol spray * - During cruise, the smoke detector was activated at lavatory 5ML. - Customer was using the aerosol spray.",Smoke Detectors
"- Mstr Abdullah or a member of his family, that were seated in 31A complained to the crew members that someone is pushingtheir seat from behind",Economy Class
- During cruise Mrs Hamad asked for assistance of Ahmed Abdelrahman (s418102) as an Arabic speaker regarding internet connection. - She complained to him about internet not being complimentary. She wanted to pay cash which was not possible also. She asked the customer sitting next to her to use his credit card and gave him the cash. - Ahmed told me that she was also unhappy about the way she was handled in Oman regarding her excess baggage.,Business Class
- Ms. Fenianos was seated originally in 44H and wanted to move to a bulkhead seat - Ms. Fenianos informed cabin crew that her screen was not working properly,Economy Class
---Customers experience--- -Customers boarded from L1 door.,First Class
- Captain Ulf Noorman complained of Cold symptoms,Crew
"-5hours and 50min flight and 3 services. -Bar service. -Meal service. -Snack service with sandwiches and SPML. -Being released to service after take off,, settling duties, bar preparation, bar service, dinner service we started the snack service 30 minutes after dinner final clearance. -Most of customer did not have sandwiches. -From my observation customers did not have time to rest as crew were constantly with carts in the cabin. -With this flying time only bar and meal service should be conducted to allow customer to enjoy the world inflight experience.",YC Prod / Service
"-5hours and 50min flight and 3 services. -Bar service. -Meal service. -Snack service with sandwiches and SPML. -Being released to service after take off,, settling duties, bar preparation, bar service, dinner service we started the snack service 30 minutes after dinner final clearance. -Most of customer did not have sandwiches. -From my observation customers did not have time to rest as crew were constantly with carts in the cabin. -With this flying time only bar and meal service should be conducted to allow customer to enjoy the world inflight experience.",YC Prod / Service
"-Crew offered all survey forms, however most of the customers were disinterested, and hence did not want to complete them.",
"-Customer was seen touching 42E Mrs. Ali's wrist by cabin crew Putri #445226. -I asked customer if that was his original seat and upon requested the boarding pass he started to raise his voice and asking me ""what's the problem are you police or what?"" -Mrs. Ali explained to me he was asking her if she was married and saying that she has slim wrists and need to eat more.",Disruptive/ Non
- Customer stated that the soup was not hot enough. - I have personally warmed up the soup myself in the microwave a few sounds before we served him and it was actually warm enough.,Business Class
YP Mirsadiq declined twice the meal as the crew was insisting for him to eat something. He just wanted to have Pepsi.,Economy Class
No bags to offer the Iftar boxes. The bags to put the Iftar boxes inside were not loaded in the Iftar cart.,Loading
- customer complained that her screen was no working properly. - She was sitting on 11E.,Economy Class
- Kamal was observed interacting woth many of the JC customers and offering them a friendly and welcoming service onboard - As FC was empty on this sector he spent a lot of time giving personalised 'tours' of the new FC cabin and individual suite to highlight the features to our Gold Members travelling in the JC cabin - All customers were really impressed with our new FC and said that they would like to try it in future - Kamal demonstrated excellent business awareness and provided a genuine and informative 'tour' for our HVC - Kamal also has very strong interpersonal skills and was well respected by his colleagues and peers,Compliments
-AVML required.,Food
-Bassinet denied to customer as baby was too long. -Customer disagreed with my decision. -Customer wanted a written explanation regarding the reason why bassinet was being denied. -Customer appeared intoxicated during flight. -However customer did not have any alcoholic drinks during flight.,Passenger Behaviour
Catering did not load customer LFML meal choice. Catering supervisor claimed that the meal would arrive prior to departure however the meal did not arrive.,Food
*** Dessert plastic cover tampered *** - 16 trays out of 130 had the dessert plastic covers tempered and the melamine dirty due to that. - load 101 passengers so we managed to deliver unhampered ones to all customers.,Food
- Customer finished all the Jameson in the bars. - Around 10 miniature bottles.,Economy Class
baby bassinet declined. Parents asked for the baby bassinet and they said they got it on the last sector from Washington to Dubai.,Economy Class
"Customer upset because he didn't receive the correct information regarding the upgrade procedure. . During boarding crew informed me of a double seating at 6D. . Mr Thiam claimed that he was upgraded by the previous crew from DXB to DKR and that he wasn't informed that the upgrade was for only one sector( DXB CKY) . Mr Thiam stated that he clearly mentioned to the crew that he wanted to be upgraded to DSS and the crew upgraded him . When customer was informed that the upgrade was only valid for one sector ,and that he unfortunately had to go back to 29A,he got upset and started to shout that he felt humiliated and that he will never fly Emirates again.",Economy Class
SHORTAGE OF MIX GRILL - During the flight we had a shortage of the mix grill option. - 3 customers had to be declined of the meal choice.,Food
"**** Unable to offer Arabic coffee as no flask available ****** - Whilst crew were doing galley checks they noticed that no Arabic coffee flask available. - Crew checked all carts and galley stowages in F/c and J/c and groundstaff were asked if anything was offloaded, nothing could be found. - Not sure if it was catered or not from DXB no handover information provided from previous crew.",Loading
"-When securing the cabin for landing, a bag fell from the Hatrack above Ms Zhao and she said it hit her on the head",Economy Class
"75% CATERING LOADED DURING RAMADAN - Because of the Holy month of Ramadan, the catering loaded during day flights has been decreased to a 75% load. - In this flight, regardless of the destination (IKA), and regardless of being a day flight, ALL customers were eating and drinking. - The initial loading of trays and meals was catering for only 4 customers. - After insisting to the catering supervisor that ALL our J/C were eating and drinking, two more trays (without main meals) were brought last minute before doors closing, making the total of trays the exact number of customers (minus an infant).",Food
*CUSTOMER REQUEST* Whilst crew were securing cabin to sit down for landing customer requested for a bloody Mary.,Economy Class
- UM was handed over to crew members by ground staff Sabana ( 446787 ). - UM was monitored throughout the flight. - UM had the standard meal for the lunch service ( the chicken option ). - UM was handed over to ground staff Arrfa staff number ( 7667 ) by the Purser., Outstation
"EXTRA OVEN INSERT LEFT ----------------------------------------------------------------------------------------------- -5 of oven insert were found in 3U301 in J/C centre galley during security search. -Galley operator asked him to take them with, however he couldn't do that.",Loading
- UD SPMLs were right as hot meals but were wrong as trays. ( out of 32 CHML hot meals we had 27 trays ) ( LFML we had 2 hot meals however we had 3 trays ),Food
- Customer saw crew stood up after Captain made PA to disarm and cross check. - He stated that crew should remain seated until aircraft has come to a complete stop.,Economy Class
- Customer boarded the aircraft and stated in an angry manner that she was not happy with the seat allocation. - Customer appeared nervous and stressed and her voice was loud when she was talking to the cabin crew.,Economy Class
"HEADSET BAGS ----------------------------------------------------------------------------------------------- -There was not enough headset bags, one of plastic bag was used for collection.",Loading
SHORTAGE OF SPMLs - Catering checks had been done properly; there were 8 AVML and 1 LFML available. - After SPML stickers were printed it became apparent that there was a shortage of 1 AVML and 2 LFML. - The meals had not been catered by catering.,Food
AVML-WAIT LISTED ------------------------------------------------------------------------------- -Upgraded customer. Mrs Natarajan had AVML/Wait list on PIL. -We didn't have any from customers meal.,Business Class
"- Customer was met and greeted by meat the door. - Escorted by CSV Natalie to the seat. - Crew member Nadia st# 439856 assigned to look after Matilda through out the flight. - Customer had CHML and light bites with orange juice - I checked on the customer through out the flight, water bottle was given and accepted. - On arrival fare well was offered and hand over documents were signed", Dubai
"- Customer was met and greeted by meat the door. - Escorted by CSV Natalie to the seat. - Crew member Nadia st# 439856 assigned to look after Yusef through out the flight. - Customer had chicken and light bites before landing with apple juice. - I checked on the customer through out the flight, water bottle was given and accepted. - On arrival fare well was offered and hand over documents were signed", Dubai
- Customer had her birthday today.,Economy Class
"-During the afternoon tea service, customer complained to the crew that there was a cup with a lipstick stain on it, on the tray that was delivered to him.",Economy Class
"*************************Customer experience follow up ***************** Duirng boarding Mr Goel changed his seat with a couple and it was still a window, he did not mind. he ordered AVML so I brought it to him because he wanted to see what's inside. During the service he was very demanding as he asked for new cutlery to be changed, when he had the Ravioli was not happy about the portion of parmesan cheese. we gave him some more afterwards. Before landing we were very disgussed by his behaviour as he went to the toilet and he pooed on top of the toilet rim and did not clean at all so we had to lock the toilet until GVA cleaning came in.",First Class
"- IFE stopped functioning for seats 61A/B/C , 62A/B/C , 63A/B/C , 64A/B/C , 65A/B/C about 90 minutes before landing.",Economy Class
#### CHML has spicy sauce #### - Been reported by one customer that the CHML sauce is spicy and her kid couldn't eat.,Food
"- Customer was met and greeted by meat the door. - Escorted by CSV Natalie to his seat. - Crew member Zienb st# 444596 assigned to look after Leoedward through out the flight. - Customer had beef and light bites and apple juice. - I checked on the customer through out the flight, water bottle was given and accepted. - On arrival fare well was offered and hand over documents were signed", Dubai
"MEDICAL CERTIFICATE FIT TO TRAVEL - Customer boarded the aircraft and asked if we could lift his relatively small carry on bag into the aircraft, and stated he recently had an abdominal surgery. - When he was seated, he reclined his seat and stated he would prefer to keep it reclined, as his stitches cause him discomfort when sitting upright. - Customer had a medical certificate stating he is fit to fly.",Economy Class
- Customer's IFE screen was not working the whole flight.,Economy Class
**- SPML given to customer seated at 32 C by mistake.** - Mrs Seshadri ordered AVML for this flight. - AVML was given by mistake to customer seated at 32C by mistake as it was hand written. - Printer was inoperative and named were not marked on the sticker during delivery. - There was 61 SPML on this flight.,Economy Class
Defective Printer,Printer
"HEADREST UNSTABLE. ------------------------------------------------------ -Mr Ekins brought our attention on his unstable headrest. -Crew informed the Purser, however it was just before closing the last door. -Therefore we couldn't get an engineer.",Business Class
"* 60 Survey forms were given for this flight. * 40 English and 20 Arabic. * Each cabin supervisor was allocated the stipulated survey forms, and they agreed to give their crew members the task of ensuring they issued the forms to customers for completion. * All cabin supervisors agreed to take ownership of this, and they were to collect their teams completed forms at top of descend. * I ensured first class completed theirs. * Their were no Arabic speakers on this flight. only one was obvious in FC, 4K. * Out of 40 English forms, 20 were completed. * All FC crew completed theirs.",
"-There was a tea/coffee cup with lipstick stain on a clean tray,afternoon tea service.",Loading
"*CUSTOMER CLAIM* Customer claimed that during boarding he had asked for his meal to be heated later, when crew delivered his meal he began to raise his voice and ask why his meal had been heated as he had asked to wait. None of the crew said they had asked them to keep his meal till later, supervisor offered to keep customers meal in the oven for a little while longer till he was ready.",Economy Class
"- Customer was met and greeted by meat the door. - Escorted by CSV Natalie to her seat. - Crew member Zienb st# 444596 assigned to look after Agatha through out the flight. - Customer had CHML and orange juice for lunch and light bites with apple juice. - I checked on the customer through out the flight, water bottle was given and accepted. - On arrival fare well was offered and hand over documents were signed", Dubai
** UN validation ** -Handed over by DXB GS Sonali De Silva (443958) -CC in charge of in flight - Kimberlene Correya (443571) -Meal consumed - Orange Juice and salad only. Customer had stated that he was not hungry. -UM was seated next to 2 ladies for the entire flight. -Handed over to MAA GS Jeromi (595093), Dubai
"LOST WALLET. -After boarding, customer stated he had left his wallet in the boarding lounge. -Wallet is brown in colour.", Dubai
"***First Class experience summary** - All customers were welcomed on board by all the crew and myself. - Mr. Moeller (1A) requested to upgrade his friend (8B) from J class to FC with his own miles. This was done before closing the last door and I informed them about the exact number of catering on this flight. They agreed and I proceeded with the upgrade. - Some customers requested for PJs and others for the Spa bag during boarding. These were provided immediately. - Mr. Moeller (1A) requested to have his tea on a paper cup mug. There was a pursers note about it, however he insisted on using a paper cup. - All customers had something from the menu and they all shared positive comments about their experience in First Class. - Mr. and Mrs. Mulligan (2E, 2F) said that the food was good but the service was amazing. They complimented crew members for their attentiveness and kindness.",Compliments
"**Mrs. Scheeffer was really thankful towards CM Ruben #435913"" - Mrs. Scheeffer boarded the AC and she looked upset and sad. - Ruben approached her and started to speak to her, she shared with him that her Mother had just passed away and she started to cry.",Compliments
**Mr. Moeller requested to upgrade his friend seated in 8B** - During boarding Mr. Moeller requested to use his miles to upgrade his friend to First Class. - 8B Customer's name: Mr. Haidar,Transactions
"Mrs.Derval was fully covered with blanket and winter coat as I couldn't see her face except her eyes. I approached Mrs.Dermal to ask her if I can help her with anything ,she informed me that she is allergic to cold Customer as well informed my crew that she is allergic to nuts",Business Class
Duty Free Missing Item Duty Free Cart 043 Opening Seals : B020743404; B020743403; B020743402 Item number: 2171 - Paco Robanne Lady Million Lucky missing from Drawer 07,Duty Free Items
Customer choice to change his seat to 15D from 26G to be seated close to his wife at 15B Despite its showing that he paid extra fees for his seat,Business Class
Coffee spillage -Customer had spilled coffee on himself and on his seats mattress when the seat belts signs came on and we experienced some light turbulence.,Business Class
CHILD MEAL Received complaints from 3 different families that the child meal was too spicy for the children.,Food
"- Customer was received, escorted to his seat and looked after by the tea throughout the flight.",Business Class
IFE and Seat function reset -before the light bite service customer could not get her seat to come upright for the meal time. -customer was satisfied with our help and thanked us,Business Class
IFE INOPERATIVE *There were no movies available to be watched. *On the screen it indicated that the flight was bound to Dubai.,Economy Class
-Complained that the child lite bite selection is of poor quality. -The only option for the CHML is a cake and a bag of crisps. -Pax commented that they used to receive cheese sandwiches and a hot meal option.,Business Class
*** Altered trouser *** - CC Antoan Mourad was observed wearing a super skinny altered trouser.,Image 
"************GFML accidentally fell************ -As the cabin crew were preparing to deliver the GFML to Mrs Grouse, the hot meal casserole accidentally fell on the floor .",Economy Class
Due to the very busy flight and 15 mins between the two services the service for afternoon tea was deviated due to time restrictions. Second round of tea and coffee was cancelled as we were approaching top of decent and the cabin needed to be cleared. Crew were also seated for 15 mins by the captain due to turbulence at the beginning of the afternoon tea service.,YC Prod / Service
** Not showing boarding pass ** - Customer presented his boarding pass as soon as he boarded the flight however took it away quickly and I was not able to see the flight details. - Asked the customer for the boarding pass and he was not happy and refused to show it again. - I insisted and the customer gave me his boarding pass,Economy Class
- During boarding customer informed that handset was not working properly.,Business Class
***WiFi not working*** -Mrs Utturkar claimed that she purchased 150 Mb and her WiFi didn't work. -She has stated that she received a payment message and she showed it to me. -She also said that whenever she tries to reconnect it shows her back the choosing list of payments.,Economy Class
"-Complained about his daughter not getting first meal choice of beef even though both the other choices were available. Was not willing to give HIS beef for his daughter. -Suggested that Emirates should load 58 meals for each choice so that we cater for everyone choice. -When offered a dessert he declined, then asked the crew where his cheese board was and then where his port was when neither these items were ordered. -Asked the crew why the Gold Member seated opposite him was so special as he saw the pax getting welcomed back and because his cheese board arrived before his.",Business Class
*** Flight delayed on ground in DXB *** EK 733 departed 20minutes delayed from Dubai.,Business Class
"UM was brought to the AC by Gita 447933 UM was looked after by CSV Gemma UM ate Mezze, Beef and drank water. UM was handed over to Charlotte 13465", Dubai
BABY BASINET -Mrs. Ahmed requested the baby bassinet. -When crew explained the baby is too big the customer did not believe and stated on the flight from Cairo the crew gave them the baby bassinet.,Economy Class
UM was brought to the AC by Gita 447933 UM was looked after by Amina UM ate chicken and drank water and juice. UM was handed over to Charlotte 13465, Dubai
"- After take-off customer complained his mode controller is inoperative. - Unable to operate any functions ( seat and IFE ) from the mode controller. - Customer used the handset to operate the IFE and touch button on the armrest to control the seat functions. - All seat functions were functional, except the mode controller. - Customer declined to move to a vacant seat. Customer preferred to sit at 2K.",First Class
-Poor choice of lite bite CHML. -Choice loaded was a small sponge cake and a bag of crisps. -Customers complained that there were no sandwiches and no hot meal choice.,Food
**Customer appeared disoriented during the flight and was asking to open the door so can get out to smoke. - Mrs. Jakucs was constantly walking around during the flight and was asking the crew when flight would be over as she wants to get out of the aircraft. - She later was constantly asking crew to open the door for her to smoke outside. - One of the crew (Mirko) was initiating conversation with her and saw she had cigarettes in her bag that she was always carrying during the flight. - I spoke with customer's husband and found out she is suffering from memory loss but he did not want to further elaborate. - The husband was not helpful in keeping the customer contained and seated especially for landing. - He was seated in front of the customer throughout the whole flight.,Economy Class
*** NO CSV`s KIS update the flight after the Purser KIS shows the flight closed *** - My KIS tablet including other CSV`s Tablets did not show the status of the flight after Purser KIS shows the flight -closed.,KIS Application
"Request to revert back skywards miles * After receiving the flight final on KIS tablet, as well as ground dispatcher confirmed to purser that one seat (09E) was vacant, * As Mr.Al Hammadi requested, to use his skywards miles (9000) and grant him the upgrade from Y to J, * Purser deducted 9000 skywards miles from customers account and completed the transaction. * However at same time Airport services staff has opened the flight, and accepted another different customer to the said seat. * Therefore Mr.Al Hammadi did not travel in J class. * Mr.Al Hammadi travel in Y class on said flight. * Therefore kindly revert back his 9000 miles which was taken for the said transaction.",Transactions
FYI. CUSTOMER SERVICE. -Mrs Hodge was a bit disappointed as expected to have A380 aircraft with Shower Spa. - Customers had their preferred meal choices. -After the meal customers slept remaining of the flight. -Switched off the lights in the cabin to create appropriate ambiance.,Compliments
"*Regarding inoperative IFE* -After take-off, the passenger informed a crew member that his screen became frozen.",Business Class
DELAYED BAGGAGE. - On Top of Descent informed customer about the delayed baggage - customer got really upset. - Ms Alnabulsi claimed she had asked staff at the boarding gate to check if her both bags were loaded on the flight. - The female staff at the boarding gate reconfirmed that both bags were on a flight. -Customer is genuinely upset and demands the incident investigation.,Economy Class
*** Please kindly check their MOD. and re-install the app *** - #427120 - #412066 - #409452 Their MODs were not communicating during the service,JC Prod / Service
*** Please kindly check their MOD. and re-install the app *** - #427120 - #412066 - #409452 Their MODs were not communicating during the service,JC Prod / Service
*** Please kindly check their MOD. and re-install the app *** - #427120 - #412066 - #409452 Their MODs were not communicating during the service,JC Prod / Service
"*** PAX @ 14F Ms Vishuda fallen sick and her father informed me during the meal service *** - Initially she vomited during the service. and her father claimed after the service she has vomited 3 times in 3to4 hour to one of crew member , #409452 Ana Maria. - Ana Maria took sample with her and informed me",Passenger
*Incorrectly folded linen* -Linen were not folded individually.,Loading
"*** Customers` feedback during wine basket service *** - During the wine basket service , Customer raised a feedback about additional drinks service - Customer @ 18 F , commented about the delivery of ""additional"" drinks esp , non- alcohole beverages during wine-basket service - Customer highlighted additional non-alcohol bev( including mocktails that mentioned on the menu) should be offered and delivered in the same time frame when wines are offered to other customers",JC Prod / Service
FYI.LINEN FOLDED WRONG WAY. - The linen was folded the wrong way.,Loading
***IFE not working properly*** -Customer brought to crew's attention that her screen was not working properly (when playing movie the screen would turn black),Economy Class
IFTAR SERVICE FOR FASTING CUSTOMERS - On todays flight 10 customer were fasting.,Economy Class
"*** Connection Error *** - there were more than 3MOD were not able to connect with UAE crew, we have initiated intranet with Purser`s router, however we found out more than 3 devices were not communicating/ Sync up on DFC orders. ( Dessert Fruit and Cheese ) w drinks as MOD was going back and fwd those 2 connections ( UAE crew - Purser`s Intranet )",JC Prod / Service
"*** Connection Error *** - there were more than 3MOD were not able to connect with UAE crew, we have initiated intranet with Purser`s router, however we found out more than 3 devices were not communicating/ Sync up on DFC orders. ( Dessert Fruit and Cheese ) w drinks as MOD was going back and fwd those 2 connections ( UAE crew - Purser`s Intranet )",JC Prod / Service
***Juices not loaded from LGW station*** -Juices were not loaded from LGW station in both galley Y/C.,Loading
"Hand held computer inop ,issue with the battery cover. Unable to ""transfers out"", close duty free and log out . - Handheld computer serial number: B A 01226 - ITEM INFORMATION: Item transferred out : 2163 Transfer in crew id : 108693 Transfer in DF cart1019 Transfer in ISR :117950130002",Equipment
"DISSAPOINTED CUSTOMER During wine service for lunch, Mr Jayaraman stoped me asked why I'm not offering non alcoholic drink explained him upon request. After he requested for diet coke with ice I showed him the call bell but he keep saying its very poor performance and not acceptable. I spent good 10min listening to him of his disappointment with Emirates Baggage service with BA from Jersey. Where he been told to take his bags to EK check in counter. SInce was holding me back from wine service I had to ask the crew to continue with wine service the crew left the water bottle near his table. Few hours later he claimed the water spilled and his newly bought story book got wet, he demanded his book to be replaced with new book.",Business Class
Customer preference,Economy Class
**Mirko did an exceptional work in handling an elderly lady who was disoriented during the flight. - Mirko was one of the crew who first spotted this elderly lady who was constantly walking around the cabin agitated and asking crew to open the door as she would like to smoke. - Mirko stepped right up and he was engaging conversations with the customer and managing the situation throughout the flight. - Customer would only speak nicely to Mirko and was agitated with any other crew member. - Customer attempted to stand during landing and Mirko was quick in keeping her seated and sat right next to her for landing. - Mirko is an Emirates ambassador in inspiring others to be passionate about their role and in helping others. The way he handled the situation and keeping the customer occupied so to forget about smoking and opening any door was exceptional.,Compliments
*Customer unhappy hot meals was not available -Mr Mohammad was not happy hot meals was not served on the flight. -Passenger said it is wrong to assume they are all fasting and he expected to be served a hot meal.,Economy Class
INFO ONLY: Customer requested to swap his paid seat to another. - Mr. Danesh requested to change seats as flight was not full.,Economy Class
***PC screen got broken when front customer reclined the seat*** -Mrs. Alanani informed the crew that her PC screen got broken when lady in 61C reclined her seat.,Economy Class
**Customer complained during boarding that the tray table was dirty. - Mrs. Herediaramiro informed crew Alvaro that the tray table in her seat was dirty during boarding. - She also shared to crew Alvaro towards the end of the flight that they were not happy with regards to crew collecting blankets on descent and that she and her husband did not receive their meals at the same time.,Economy Class
"Customer seat swap due, inoperative seat * During pre boarding crew members informed engineering personal that recline of seat 29A is inoperative. * However engineering personal advised purser that same can not be fixed, and the seat needs to be changed. * By that time, Mr.Noorani was already seated on the seat. * Ground dispatcher was informed regarding the issue. * Airport services staff were advised by the engineering department to block the seat.",Economy Class
"*** SPML desserts were not provided - Galley Op. confirmed , and informed there were no SPML desserts available. - He did not received, and was informed by catering staff, NO SPML dessert will be loaded .",Food
"*** Feedback was given and she accepted constructively *** - It was her first flight as a grade 1, and she has discussed with me for her future flight. - I was informed by her , that there was a miscommunication from the first sector, and It has caused tensions amongst crew members - I have based on my observation, and other senior members observation as well - She was given future encouragements for her next flight and she accepted. - I hope this time-discussion will help her to work on "" Team Work "" with clear communications from ""BOTH"" side before the tension arise.",Complaints
**SPML request ** -Customer requested AVML as his preferred meal choice. Please update customer profile. thank you,Food
**SPML request** -Customer requested AVML as her preferred meal choice. Please update customer profile.,Food
"**Customer complain*** -Customer came to the aft galley shouting at the crew that nobody gave him chicken and he has been pressing the call bell million times. -Customer was wary rude, keep on shouting that we do nothing here and did not allow me to speak. -Half way through the flight customer complaint his IFE system is not working along with reading light.",Economy Class
"Mr. Ghalib had a great flight with us - We prepared his suite with his preferred newspapers, slippers and sleep suit in his size and fluffy blanket - He ate a meal half way through the flight - Just before landing he said he could not find his glasses case",IO customers
"- Mr. Almulla complained about several things on this flight - He claims he was not given a meal - when the crew asked him he said he did not wish to eat a hot meal, then he came to the galley and raised his voice saying 'where is my chicken'. - He complained that the reading lights were not working in his seat - He claims his IFE was not working",Economy Class
- Mr Ghalib lost his maroon (red) glasses case onboard the aircraft before landing into Lisbon, Outstation
"**MEAL REQUEST** - As soon as Mr Irfanullah boarded he requested for food. He also specifically asked for ""cabin crew food"" - Customer wished to have 2 extra meals after having eaten his first meal of the beef casserole - Customer subsequently complained that he did not like the beef and wished to speak to the supervisor. - Mr Irfanullah also claimed he did not eat since breakfast - He also asked ""give me the crew meal"" - Later he wished for the senior again and when he was spoken to again, he highlighted ""you are incompetent at your job and I will make you pay""",Economy Class
- Two male perfumes went missing during the flight from the SPA.,Loading
"- Mr Ehmer informed crew member Abigail that he is flying on a honeymoon trip with his wife, and asked if he can get free upgrade to business class.",Economy Class
- Customer requested everything from the menu however he didn't like the Lamb braise. - Customer went to economy and offered cognac to his friend from first class. - Customer was standing on the forward stairs chatting with his friend. customer refused to comply at the beginning.,First Class
"**MODE CONTROLLER MISPLACED** -When doing the arrival checks, after landing back into Dubai, crew noticed that Mrs. Takiar's mode controller was missing from the docket, at seat 19D. -Mrs. Takiar was travelling with her husband (Mr. Takiar, 19G) and their 9 weeks old baby. The mode controller might have been misplaced along the baby's items.",Business Class
** Fasting Customer ** - Mr Tabaza was fasting and asked the crew to have his meal at sunset - according to Dubai timing,Business Class
"Seat recline button failure: -Customers at seats 35B,47J,42B,38F ,43G. complained about their seat function. -Seats would recline however pop back in the upright position.",Economy Class
-Burn Gel(Water Gel) In FAK was offered for a customer got burn on previous sector from tea. -FAK at L1 was opened. -Closing seal no. 111292,EMK/FAK/SEMK/UPK
-Customer who was accompanied by her father requested for a Child Meal (With Chicken only) for her onward journey.,Food
"> Customer stated that he is a gold skywards member. > However, on our KIS tablet it stated that he wasn't even a skywards member. > Customer tried to log onto wifi but kept getting an error message saying he was not on flight. > He showed me his Skywards app, with all his information (Bookings, Skywards number, level, miles etc) > He did not want to pay for Wifi when he should be getting it for free.",Business Class
-Customer requested for a VGML for her onward journey from DXB-CMB,Food
Shortage in the loading of sandwiches for the express snack service.,Food
Miles expiring: -,Product Feedback
Paid seats: Mr. and Mrs. Lennartz claimed that they had paid for a window and a middle seat for both sectors. -Customers claimed to have had their seats as per booking however this was not the case from Dubai. -Customers asked to get a response with regards to the same. -,Economy Class
"> Customer stated that he is a gold skywards member. > However, on our KIS tablet it stated that he wasn't even a skywards member. > Customer tried to log onto wifi but kept getting an error message saying he was not on flight. > He showed me his Skywards app, with all his information (Bookings, Skywards number, level, miles etc) > He did not want to pay for Wifi when he should be getting it for free.",Transactions
"- During the flight, Mr. Hendriks said ""I am delighted with the excellent service the whole team shared today. The crew were amazing, friendly, their personalities and social skills were good. I felt special on today's flight. I was always served my drink without asking which was the cappuccino I needed specially I am doing some work inflight. I saw them asking each single passenger on the flight if they need any drinks. I was welcomed by the supervisor and crew Rose (who spoke to me in my language). All in all I am impressed with the service I have received with all the crew.""",Compliments
